occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_attr,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,protected,cx_int_no,formation,stratgroup,member,formation,stratgroup,member,stratscale,zone,localsection,localbed,localorder,regionalsection,regionalbed,regionalorder,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,occurrence_comments,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified,paleomodel,paleolng,paleolat,geoplate
409323,occ,13644,,11611,Allosaurus fragilis,species,52962,,Allosaurus fragilis,,species,52962,Kimmeridgian,Tithonian,157.3,145,14826,-108.995796,39.2383,US,Colorado,Mesa,estimated from map,4,outcrop,"NW part of Rabbit Valley, Mesa Co., Colorado",FED,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,middle part of member\r\n\r\nAsh fall zircons from the site were U-Pb dated to 152.3 +/- 0.2Ma placing the site near the Kimmeridgian–Tithonian boundary (Trujillo et al. 2014),"The fossil-bearing unit is about 2m thick and consists of green-grey silty mudstone and conglomerate. Most of the bones lie at the bottom of this unit, whereas the fossil plants are distributed throughout the bed. This unit is underlain by beds of red, purple, and green-hued carbonate, mudstone, fine sandstone, and siltstone. The base of the fossil-bearing unit is incised into the underlying carbonate unit, or even into the oxidized, muddy siltstone beneath the carbonate unit. Bones are often incorporated within lenses of conglomerate consisting of subrounded to rounded carbonate pebbles. Kirkland and Carpenter (1994) interpreted the carbonate pebbles to be transported calcareous soil nodules, but they may be rip-up clasts from the carbonate unit that underlies the fossil bearing unit in some areas.\r\n The fossiliferous unit is overlain by a bed of resistant, fine-grained volcanic tuff which is well cemented and tends to break perpendicular to the bedding. It was from this tuff that one nearly complete articulated fish, and parts of several others, were recovered (see Kirkland, this volume).\r\nThe presence of a laterally continuous carbonate bed below the quarry, and two laterally continuous tuff units above, indicates that the tuffs were deposited in a predominantly lacustrine environment. Based on the lateral extent of the tuffs, it is estimated that the lake was at least 1.5 km wide. The occurrence of articulated fish in the lower tuff unit indicates deposition in quiet water, although the presence of ripple marks suggest that the water was relatively shallow at times. The fact that fossil root casts are present in the tuff to the southwest and east of Rabbit Valley, but absent in the area of the quarry, implies that the lake level receded temporarily, although water remained in the area of the quarry. The disconformable base of the fossiliferous unit which contains lenses of carbonate pebbles and bone, suggests evidence for temporary fluvial conditions when the unit was first being deposited.",mudstone,"gray,green",lithified,"silty,conglomeratic",Y,conglomerate,pebbly,lithified,calcareous,Y,"The fossil-bearing unit is about 2m thick and consists of green-grey silty mudstone and conglomerate. Most of the bones lie at the bottom of this unit, whereas the fossil plants are distributed throughout the bed. This unit is underlain by beds of red, purple, and green-hued carbonate, mudstone, fine sandstone, and siltstone. The base of the fossil-bearing unit is incised into the underlying carbonate unit, or even into the oxidized, muddy siltstone beneath the carbonate unit. Bones are often incorporated within lenses of conglomerate consisting of subrounded to rounded carbonate pebbles. Kirkland and Carpenter (1994) interpreted the carbonate pebbles to be transported calcareous soil nodules, but they may be rip-up clasts from the carbonate unit that underlies the fossil bearing unit in some areas.\r\n The fossiliferous unit is overlain by a bed of resistant, fine-grained volcanic tuff which is well cemented and tends to break perpendicular to the bedding. It was from this tuff that one nearly complete articulated fish, and parts of several others, were recovered (see Kirkland, this volume).\r\nThe presence of a laterally continuous carbonate bed below the quarry, and two laterally continuous tuff units above, indicates that the tuffs were deposited in a predominantly lacustrine environment. Based on the lateral extent of the tuffs, it is estimated that the lake was at least 1.5 km wide. The occurrence of articulated fish in the lower tuff unit indicates deposition in quiet water, although the presence of ripple marks suggest that the water was relatively shallow at times. The fact that fossil root casts are present in the tuff to the southwest and east of Rabbit Valley, but absent in the area of the quarry, implies that the lake level receded temporarily, although water remained in the area of the quarry. The disconformable base of the fossiliferous unit which contains lenses of carbonate pebbles and bone, suggests evidence for temporary fluvial conditions when the unit was first being deposited.",mudstone,"gray,green",lithified,"silty,conglomeratic",Y,conglomerate,pebbly,lithified,calcareous,Y,pond,,,,14,14,0,M. Carrano,M. Carrano,,2005-10-10 11:50:19,2005-10-10 13:50:19,gp_mid,-43.8,26.73,101
409324,occ,33204,,11611,Diplodocinae indet.,unranked clade,65916,,Diplodocinae,,unranked clade,65916,Kimmeridgian,Tithonian,157.3,145,61877,-108.995796,39.2383,US,Colorado,Mesa,estimated from map,4,outcrop,"NW part of Rabbit Valley, Mesa Co., Colorado",FED,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,middle part of member\r\n\r\nAsh fall zircons from the site were U-Pb dated to 152.3 +/- 0.2Ma placing the site near the Kimmeridgian–Tithonian boundary (Trujillo et al. 2014),"The fossil-bearing unit is about 2m thick and consists of green-grey silty mudstone and conglomerate. Most of the bones lie at the bottom of this unit, whereas the fossil plants are distributed throughout the bed. This unit is underlain by beds of red, purple, and green-hued carbonate, mudstone, fine sandstone, and siltstone. The base of the fossil-bearing unit is incised into the underlying carbonate unit, or even into the oxidized, muddy siltstone beneath the carbonate unit. Bones are often incorporated within lenses of conglomerate consisting of subrounded to rounded carbonate pebbles. Kirkland and Carpenter (1994) interpreted the carbonate pebbles to be transported calcareous soil nodules, but they may be rip-up clasts from the carbonate unit that underlies the fossil bearing unit in some areas.\r\n The fossiliferous unit is overlain by a bed of resistant, fine-grained volcanic tuff which is well cemented and tends to break perpendicular to the bedding. It was from this tuff that one nearly complete articulated fish, and parts of several others, were recovered (see Kirkland, this volume).\r\nThe presence of a laterally continuous carbonate bed below the quarry, and two laterally continuous tuff units above, indicates that the tuffs were deposited in a predominantly lacustrine environment. Based on the lateral extent of the tuffs, it is estimated that the lake was at least 1.5 km wide. The occurrence of articulated fish in the lower tuff unit indicates deposition in quiet water, although the presence of ripple marks suggest that the water was relatively shallow at times. The fact that fossil root casts are present in the tuff to the southwest and east of Rabbit Valley, but absent in the area of the quarry, implies that the lake level receded temporarily, although water remained in the area of the quarry. The disconformable base of the fossiliferous unit which contains lenses of carbonate pebbles and bone, suggests evidence for temporary fluvial conditions when the unit was first being deposited.",mudstone,"gray,green",lithified,"silty,conglomeratic",Y,conglomerate,pebbly,lithified,calcareous,Y,"The fossil-bearing unit is about 2m thick and consists of green-grey silty mudstone and conglomerate. Most of the bones lie at the bottom of this unit, whereas the fossil plants are distributed throughout the bed. This unit is underlain by beds of red, purple, and green-hued carbonate, mudstone, fine sandstone, and siltstone. The base of the fossil-bearing unit is incised into the underlying carbonate unit, or even into the oxidized, muddy siltstone beneath the carbonate unit. Bones are often incorporated within lenses of conglomerate consisting of subrounded to rounded carbonate pebbles. Kirkland and Carpenter (1994) interpreted the carbonate pebbles to be transported calcareous soil nodules, but they may be rip-up clasts from the carbonate unit that underlies the fossil bearing unit in some areas.\r\n The fossiliferous unit is overlain by a bed of resistant, fine-grained volcanic tuff which is well cemented and tends to break perpendicular to the bedding. It was from this tuff that one nearly complete articulated fish, and parts of several others, were recovered (see Kirkland, this volume).\r\nThe presence of a laterally continuous carbonate bed below the quarry, and two laterally continuous tuff units above, indicates that the tuffs were deposited in a predominantly lacustrine environment. Based on the lateral extent of the tuffs, it is estimated that the lake was at least 1.5 km wide. The occurrence of articulated fish in the lower tuff unit indicates deposition in quiet water, although the presence of ripple marks suggest that the water was relatively shallow at times. The fact that fossil root casts are present in the tuff to the southwest and east of Rabbit Valley, but absent in the area of the quarry, implies that the lake level receded temporarily, although water remained in the area of the quarry. The disconformable base of the fossiliferous unit which contains lenses of carbonate pebbles and bone, suggests evidence for temporary fluvial conditions when the unit was first being deposited.",mudstone,"gray,green",lithified,"silty,conglomeratic",Y,conglomerate,pebbly,lithified,calcareous,Y,pond,,,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2017-03-14 17:22:51,2017-09-08 15:52:33,gp_mid,-43.8,26.73,101
409325,occ,33205,,11611,Diplodocinae indet.,unranked clade,65916,,Diplodocinae,,unranked clade,65916,Kimmeridgian,Tithonian,157.3,145,61877,-108.995796,39.2383,US,Colorado,Mesa,estimated from map,4,outcrop,"NW part of Rabbit Valley, Mesa Co., Colorado",FED,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,middle part of member\r\n\r\nAsh fall zircons from the site were U-Pb dated to 152.3 +/- 0.2Ma placing the site near the Kimmeridgian–Tithonian boundary (Trujillo et al. 2014),"The fossil-bearing unit is about 2m thick and consists of green-grey silty mudstone and conglomerate. Most of the bones lie at the bottom of this unit, whereas the fossil plants are distributed throughout the bed. This unit is underlain by beds of red, purple, and green-hued carbonate, mudstone, fine sandstone, and siltstone. The base of the fossil-bearing unit is incised into the underlying carbonate unit, or even into the oxidized, muddy siltstone beneath the carbonate unit. Bones are often incorporated within lenses of conglomerate consisting of subrounded to rounded carbonate pebbles. Kirkland and Carpenter (1994) interpreted the carbonate pebbles to be transported calcareous soil nodules, but they may be rip-up clasts from the carbonate unit that underlies the fossil bearing unit in some areas.\r\n The fossiliferous unit is overlain by a bed of resistant, fine-grained volcanic tuff which is well cemented and tends to break perpendicular to the bedding. It was from this tuff that one nearly complete articulated fish, and parts of several others, were recovered (see Kirkland, this volume).\r\nThe presence of a laterally continuous carbonate bed below the quarry, and two laterally continuous tuff units above, indicates that the tuffs were deposited in a predominantly lacustrine environment. Based on the lateral extent of the tuffs, it is estimated that the lake was at least 1.5 km wide. The occurrence of articulated fish in the lower tuff unit indicates deposition in quiet water, although the presence of ripple marks suggest that the water was relatively shallow at times. The fact that fossil root casts are present in the tuff to the southwest and east of Rabbit Valley, but absent in the area of the quarry, implies that the lake level receded temporarily, although water remained in the area of the quarry. The disconformable base of the fossiliferous unit which contains lenses of carbonate pebbles and bone, suggests evidence for temporary fluvial conditions when the unit was first being deposited.",mudstone,"gray,green",lithified,"silty,conglomeratic",Y,conglomerate,pebbly,lithified,calcareous,Y,"The fossil-bearing unit is about 2m thick and consists of green-grey silty mudstone and conglomerate. Most of the bones lie at the bottom of this unit, whereas the fossil plants are distributed throughout the bed. This unit is underlain by beds of red, purple, and green-hued carbonate, mudstone, fine sandstone, and siltstone. The base of the fossil-bearing unit is incised into the underlying carbonate unit, or even into the oxidized, muddy siltstone beneath the carbonate unit. Bones are often incorporated within lenses of conglomerate consisting of subrounded to rounded carbonate pebbles. Kirkland and Carpenter (1994) interpreted the carbonate pebbles to be transported calcareous soil nodules, but they may be rip-up clasts from the carbonate unit that underlies the fossil bearing unit in some areas.\r\n The fossiliferous unit is overlain by a bed of resistant, fine-grained volcanic tuff which is well cemented and tends to break perpendicular to the bedding. It was from this tuff that one nearly complete articulated fish, and parts of several others, were recovered (see Kirkland, this volume).\r\nThe presence of a laterally continuous carbonate bed below the quarry, and two laterally continuous tuff units above, indicates that the tuffs were deposited in a predominantly lacustrine environment. Based on the lateral extent of the tuffs, it is estimated that the lake was at least 1.5 km wide. The occurrence of articulated fish in the lower tuff unit indicates deposition in quiet water, although the presence of ripple marks suggest that the water was relatively shallow at times. The fact that fossil root casts are present in the tuff to the southwest and east of Rabbit Valley, but absent in the area of the quarry, implies that the lake level receded temporarily, although water remained in the area of the quarry. The disconformable base of the fossiliferous unit which contains lenses of carbonate pebbles and bone, suggests evidence for temporary fluvial conditions when the unit was first being deposited.",mudstone,"gray,green",lithified,"silty,conglomeratic",Y,conglomerate,pebbly,lithified,calcareous,Y,pond,,,caudal vertebrae,14,14,14,M. Carrano,M. Carrano,M. Carrano,2017-03-14 17:22:51,2017-09-08 15:52:33,gp_mid,-43.8,26.73,101
409326,occ,38770,,11611,Ceratosaurus nasicornis,species,54165,,Ceratosaurus nasicornis,,species,54165,Kimmeridgian,Tithonian,157.3,145,78052,-108.995796,39.2383,US,Colorado,Mesa,estimated from map,4,outcrop,"NW part of Rabbit Valley, Mesa Co., Colorado",FED,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,middle part of member\r\n\r\nAsh fall zircons from the site were U-Pb dated to 152.3 +/- 0.2Ma placing the site near the Kimmeridgian–Tithonian boundary (Trujillo et al. 2014),"The fossil-bearing unit is about 2m thick and consists of green-grey silty mudstone and conglomerate. Most of the bones lie at the bottom of this unit, whereas the fossil plants are distributed throughout the bed. This unit is underlain by beds of red, purple, and green-hued carbonate, mudstone, fine sandstone, and siltstone. The base of the fossil-bearing unit is incised into the underlying carbonate unit, or even into the oxidized, muddy siltstone beneath the carbonate unit. Bones are often incorporated within lenses of conglomerate consisting of subrounded to rounded carbonate pebbles. Kirkland and Carpenter (1994) interpreted the carbonate pebbles to be transported calcareous soil nodules, but they may be rip-up clasts from the carbonate unit that underlies the fossil bearing unit in some areas.\r\n The fossiliferous unit is overlain by a bed of resistant, fine-grained volcanic tuff which is well cemented and tends to break perpendicular to the bedding. It was from this tuff that one nearly complete articulated fish, and parts of several others, were recovered (see Kirkland, this volume).\r\nThe presence of a laterally continuous carbonate bed below the quarry, and two laterally continuous tuff units above, indicates that the tuffs were deposited in a predominantly lacustrine environment. Based on the lateral extent of the tuffs, it is estimated that the lake was at least 1.5 km wide. The occurrence of articulated fish in the lower tuff unit indicates deposition in quiet water, although the presence of ripple marks suggest that the water was relatively shallow at times. The fact that fossil root casts are present in the tuff to the southwest and east of Rabbit Valley, but absent in the area of the quarry, implies that the lake level receded temporarily, although water remained in the area of the quarry. The disconformable base of the fossiliferous unit which contains lenses of carbonate pebbles and bone, suggests evidence for temporary fluvial conditions when the unit was first being deposited.",mudstone,"gray,green",lithified,"silty,conglomeratic",Y,conglomerate,pebbly,lithified,calcareous,Y,"The fossil-bearing unit is about 2m thick and consists of green-grey silty mudstone and conglomerate. Most of the bones lie at the bottom of this unit, whereas the fossil plants are distributed throughout the bed. This unit is underlain by beds of red, purple, and green-hued carbonate, mudstone, fine sandstone, and siltstone. The base of the fossil-bearing unit is incised into the underlying carbonate unit, or even into the oxidized, muddy siltstone beneath the carbonate unit. Bones are often incorporated within lenses of conglomerate consisting of subrounded to rounded carbonate pebbles. Kirkland and Carpenter (1994) interpreted the carbonate pebbles to be transported calcareous soil nodules, but they may be rip-up clasts from the carbonate unit that underlies the fossil bearing unit in some areas.\r\n The fossiliferous unit is overlain by a bed of resistant, fine-grained volcanic tuff which is well cemented and tends to break perpendicular to the bedding. It was from this tuff that one nearly complete articulated fish, and parts of several others, were recovered (see Kirkland, this volume).\r\nThe presence of a laterally continuous carbonate bed below the quarry, and two laterally continuous tuff units above, indicates that the tuffs were deposited in a predominantly lacustrine environment. Based on the lateral extent of the tuffs, it is estimated that the lake was at least 1.5 km wide. The occurrence of articulated fish in the lower tuff unit indicates deposition in quiet water, although the presence of ripple marks suggest that the water was relatively shallow at times. The fact that fossil root casts are present in the tuff to the southwest and east of Rabbit Valley, but absent in the area of the quarry, implies that the lake level receded temporarily, although water remained in the area of the quarry. The disconformable base of the fossiliferous unit which contains lenses of carbonate pebbles and bone, suggests evidence for temporary fluvial conditions when the unit was first being deposited.",mudstone,"gray,green",lithified,"silty,conglomeratic",Y,conglomerate,pebbly,lithified,calcareous,Y,pond,,,shed teeth,14,14,0,M. Carrano,M. Carrano,,2021-09-13 14:27:18,2021-09-13 14:27:18,gp_mid,-43.8,26.73,101
409329,occ,,,11611,Theropoda indet.,unranked clade,38513,,Theropoda,,unranked clade,38513,Kimmeridgian,Tithonian,157.3,145,10656,-108.995796,39.2383,US,Colorado,Mesa,estimated from map,4,outcrop,"NW part of Rabbit Valley, Mesa Co., Colorado",FED,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,middle part of member\r\n\r\nAsh fall zircons from the site were U-Pb dated to 152.3 +/- 0.2Ma placing the site near the Kimmeridgian–Tithonian boundary (Trujillo et al. 2014),"The fossil-bearing unit is about 2m thick and consists of green-grey silty mudstone and conglomerate. Most of the bones lie at the bottom of this unit, whereas the fossil plants are distributed throughout the bed. This unit is underlain by beds of red, purple, and green-hued carbonate, mudstone, fine sandstone, and siltstone. The base of the fossil-bearing unit is incised into the underlying carbonate unit, or even into the oxidized, muddy siltstone beneath the carbonate unit. Bones are often incorporated within lenses of conglomerate consisting of subrounded to rounded carbonate pebbles. Kirkland and Carpenter (1994) interpreted the carbonate pebbles to be transported calcareous soil nodules, but they may be rip-up clasts from the carbonate unit that underlies the fossil bearing unit in some areas.\r\n The fossiliferous unit is overlain by a bed of resistant, fine-grained volcanic tuff which is well cemented and tends to break perpendicular to the bedding. It was from this tuff that one nearly complete articulated fish, and parts of several others, were recovered (see Kirkland, this volume).\r\nThe presence of a laterally continuous carbonate bed below the quarry, and two laterally continuous tuff units above, indicates that the tuffs were deposited in a predominantly lacustrine environment. Based on the lateral extent of the tuffs, it is estimated that the lake was at least 1.5 km wide. The occurrence of articulated fish in the lower tuff unit indicates deposition in quiet water, although the presence of ripple marks suggest that the water was relatively shallow at times. The fact that fossil root casts are present in the tuff to the southwest and east of Rabbit Valley, but absent in the area of the quarry, implies that the lake level receded temporarily, although water remained in the area of the quarry. The disconformable base of the fossiliferous unit which contains lenses of carbonate pebbles and bone, suggests evidence for temporary fluvial conditions when the unit was first being deposited.",mudstone,"gray,green",lithified,"silty,conglomeratic",Y,conglomerate,pebbly,lithified,calcareous,Y,"The fossil-bearing unit is about 2m thick and consists of green-grey silty mudstone and conglomerate. Most of the bones lie at the bottom of this unit, whereas the fossil plants are distributed throughout the bed. This unit is underlain by beds of red, purple, and green-hued carbonate, mudstone, fine sandstone, and siltstone. The base of the fossil-bearing unit is incised into the underlying carbonate unit, or even into the oxidized, muddy siltstone beneath the carbonate unit. Bones are often incorporated within lenses of conglomerate consisting of subrounded to rounded carbonate pebbles. Kirkland and Carpenter (1994) interpreted the carbonate pebbles to be transported calcareous soil nodules, but they may be rip-up clasts from the carbonate unit that underlies the fossil bearing unit in some areas.\r\n The fossiliferous unit is overlain by a bed of resistant, fine-grained volcanic tuff which is well cemented and tends to break perpendicular to the bedding. It was from this tuff that one nearly complete articulated fish, and parts of several others, were recovered (see Kirkland, this volume).\r\nThe presence of a laterally continuous carbonate bed below the quarry, and two laterally continuous tuff units above, indicates that the tuffs were deposited in a predominantly lacustrine environment. Based on the lateral extent of the tuffs, it is estimated that the lake was at least 1.5 km wide. The occurrence of articulated fish in the lower tuff unit indicates deposition in quiet water, although the presence of ripple marks suggest that the water was relatively shallow at times. The fact that fossil root casts are present in the tuff to the southwest and east of Rabbit Valley, but absent in the area of the quarry, implies that the lake level receded temporarily, although water remained in the area of the quarry. The disconformable base of the fossiliferous unit which contains lenses of carbonate pebbles and bone, suggests evidence for temporary fluvial conditions when the unit was first being deposited.",mudstone,"gray,green",lithified,"silty,conglomeratic",Y,conglomerate,pebbly,lithified,calcareous,Y,pond,,,,14,14,14,M. Carrano,M. Carrano,M. Carrano,2004-05-28 7:54:46,2011-06-23 14:52:20,gp_mid,-43.8,26.73,101
409357,occ,,,39426,Carnosauria indet.,infraorder,53943,,Carnosauria,,infraorder,53943,Tithonian,,152.1,145,10663,-106.00222,41.893055,US,Wyoming,Albany,stated in text,seconds,small collection,"SW 1/4 of sec. 12, T22N, R77W, Como Bluff",,124,Morrison,,Brushy Basin,Morrison,,Brushy Basin,bed,,,,,,,,about 80 feet below Morrison-Cloverly contact,"""variegated gray claystones and sandstones, with occasional chert lenses.""",claystone,gray,,,Y,sandstone,,lithified,,,"""variegated gray claystones and sandstones, with occasional chert lenses.""",claystone,gray,,,Y,sandstone,,lithified,,,fluvial-lacustrine indet.,,,,14,14,0,M. Carrano,M. Carrano,,2004-05-28 11:01:59,2004-05-28 13:01:59,gp_mid,,,coordinates not computable using this model
409392,occ,,,12816,Theropoda indet.,unranked clade,38513,,Theropoda,,unranked clade,38513,Kimmeridgian,Tithonian,157.3,145,10667,-106.00222,41.893055,US,Wyoming,Albany,stated in text,seconds,small collection,"SW 1/4 of sec. 12, T22N, R77W, Como Bluff",,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,bed,,,,,,,,middle upper part of the Morrison series,Secondary lithology described as 'coarse sandstone',mudstone,"gray,green",,,Y,sandstone,coarse,,,,Secondary lithology described as 'coarse sandstone',mudstone,"gray,green",,,Y,sandstone,coarse,,,,fluvial-lacustrine indet.,,"Several hypotheses for the paleoenvironment (lacustrine, ephemeral ponds)",,14,14,327,M. Carrano,M. Carrano,R. Butler,2004-05-28 13:46:19,2009-10-30 7:54:22,gp_mid,-40.45,28.57,101
409424,occ,,,39431,Carnosauria indet.,infraorder,53943,,Carnosauria,,infraorder,53943,Kimmeridgian,Tithonian,157.3,145,10663,-106,41.893055,US,Wyoming,Albany,stated in text,seconds,outcrop,"SW 1/4 of sec. 12, T22N, R77W, Como Bluff. Same basic site as original Quarry 9, but exact correlation unclear.",,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2004-05-28 14:44:26,2004-05-28 16:44:26,gp_mid,-40.44,28.57,101
409425,occ,,,39431,Stegosauridae indet.,family,38803,,Stegosauridae,,family,38803,Kimmeridgian,Tithonian,157.3,145,10663,-106,41.893055,US,Wyoming,Albany,stated in text,seconds,outcrop,"SW 1/4 of sec. 12, T22N, R77W, Como Bluff. Same basic site as original Quarry 9, but exact correlation unclear.",,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2004-05-28 14:44:26,2004-05-28 16:44:26,gp_mid,-40.44,28.57,101
409426,occ,,,39431,Fabrosauridae indet.,family,38714,,Fabrosauridae,,family,38714,Kimmeridgian,Tithonian,157.3,145,10663,-106,41.893055,US,Wyoming,Albany,stated in text,seconds,outcrop,"SW 1/4 of sec. 12, T22N, R77W, Como Bluff. Same basic site as original Quarry 9, but exact correlation unclear.",,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,14,14,0,M. Carrano,M. Carrano,,2004-05-28 14:44:26,2004-05-28 16:44:26,gp_mid,-40.44,28.57,101
410533,occ,19397,,39642,Sauropodomorpha indet.,unranked clade,38633,,Sauropodomorpha,,unranked clade,38633,Pliensbachian,Toarcian,190.8,174.1,24406,-110.772499,36.670277,US,Arizona,Coconino,based on nearby landmark,seconds,small collection,"about 2.5 miles E of Inscription House Lodge (ruin), on road between Tuba City and Navajo Mtn., on plateau between Navajo and Shanto Canyons",,43,Navajo Sandstone,Glen Canyon,,Navajo Sandstone,Glen Canyon,,bed,,,,,,,,"about 80-100 feet below top of formation\r\n\r\nNavajo Sandstone forms uppermost part of Glen Canyon Group, and is Early Jurassic, but probably not older than Pliensbachian (Irmis 2005. A review of the vertebrate fauna of the Lower Jurassic Navajo Sandstone in Arizona. Mesa Southwest Museum Bulletin 11:55–71)","""typical cross-bedded Navajo Sandstone""",sandstone,"dunes,""cross stratification""",,,Y,,,,,,"""typical cross-bedded Navajo Sandstone""",sandstone,"dunes,""cross stratification""",,,Y,,,,,,eolian indet.,,,,14,14,0,M. Carrano,M. Carrano,,2007-05-24 18:11:37,2007-05-24 20:11:37,gp_mid,-37.74,20.86,101
463030,occ,37779,,28366,Sauropoda indet.,unranked clade,95571,,Sauropoda,,unranked clade,38653,Late Kimmeridgian,Early Tithonian,155.7,145,75066,-105.224701,38.539501,US,Colorado,Fremont,stated in text,4,small collection,"11 km N of Cañon City, Colorado. NE 1/4 of SE 1/4 of sec. 28, T17S, R70W. S end of Garden Park. Site above a cliff on N side of arroyo feeding into Four Mile (= Oil) Creek (main drainage for Garden Park).",FED,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,group of beds,,,,,,,,"Recent radiometric dates for several Garden Park localities suggest an approximate age of 152 Ma for the quarry (Trujillo and Kowallis, 2015; Whitlock et al., 2018)\r\n\r\n""The bone-bearing horizon is not more than 3 feet thick vertically"", and is ""about 150 feet above the red Triassic sandstones"". 47.9 m above base of Morrison (J5 unconformity), w/in upper portion of 16 m thick interval contianing four sandstone bodies. Quarry in sandbody 4, with bones in two distinct layers.","""the bones are for the most part found in a very hard layer of sandstone, though they occasionally extend down for a short distance into the underlying clays."" Sandstone described as ""heavily bedded"". Bones in a ""coarse to gravelly, pale yellowish white sandstone."" Sandstone body is broadly lenticular.",sandstone,"lenticular,current ripples,coarse,very coarse,white,yellow",lithified,,Y,claystone,planar lamination,,,Y,"""the bones are for the most part found in a very hard layer of sandstone, though they occasionally extend down for a short distance into the underlying clays."" Sandstone described as ""heavily bedded"". Bones in a ""coarse to gravelly, pale yellowish white sandstone."" Sandstone body is broadly lenticular.",sandstone,"lenticular,current ripples,coarse,very coarse,white,yellow",lithified,,Y,claystone,planar lamination,,,Y,"""channel""",,"""river, lake, or estuary origin rather than consolidated beach sands""; ""lower lacustrine unit, dominated by laminated mudstones and shales""; channel top-point bar in moderately drained floodplain. Most bones in upper channel lag, rather than lower point bar.",,435,435,14,P. Mannion,P. Mannion,M. Carrano,2021-01-04 12:08:52,2021-04-02 13:48:41,gp_mid,,,coordinates not computable using this model
465130,occ,,,45975,n. gen. Palaeopteryx n. sp. thomsoni,species,110897,nomen dubium,Maniraptora,,unranked clade,55486,Late Kimmeridgian,Early Tithonian,155.7,145,12260,-108.397202,38.583099,US,Colorado,Montrose,stated in text,4,outcrop,"E 1/2, NW corner, Sec 23, T50N, R14W, Montrose Co., Colorado; also listed as ""Mesa County, 35 miles west of Delta, Colorado"" (ref 12262). Quarry on E rim of canyon of the E fork of Escalante Creek, on W slope of Dry Mesa, in the SE corner of Mesa Co.",FED,41,Morrison,,Brushy Basin,Morrison,,Brushy Basin,bed,,,,,,,,"upper part of Morrison, near base of member; 30-45 m below base of overlying Cedar Mountain Fm.\r\nThe base of the quarry is about 1 metre above the ""clay change"". ""Sediments near the clay change were dated at 150.3 +/- 0.26 Ma based on Ar40/Ar39 data from plagioclase crystals. Therefore the quarry must be younger than that, close to 150.2 +/- 0.5 Ma. More recent U-Pb dates from this part of the Morrison resulted in 151.2 +/- 1.2 Ma"" (Smith et al. 2010. JVP 30:1466). These radiometric dates bracket the Kimmeridgian/Tithonian boundary, and so a late Kimmeridgian-early Tithonian age is entered. \r\n ","""a fine to coarse grained lenticular sandstone""",sandstone,"medium,coarse",,conglomeratic,Y,,,,,,"""a fine to coarse grained lenticular sandstone""",sandstone,"medium,coarse",,conglomeratic,Y,,,,,,"""channel""",,"""a shallow but wide braided stream""","BYU 2022 (holotype), identified as proximal left tibiotarsus",14,14,327,M. Carrano,M. Carrano,R. Butler,2004-12-16 11:47:51,2009-10-30 5:14:02,gp_mid,-43.92,25.94,101
